,gene_name,entrez_id
1351,EFNB1,1947
1352,EFNB2,1948
1353,EFNB3,1949
1354,EGF,1950
1355,CELSR3,1951
1356,CELSR2,1952
1357,MEGF6,1953
1358,MEGF8,1954
1359,MEGF9,1955
1360,EGFR,1956
1361,EGR1,1958
1362,EGR2,1959
1363,EGR3,1960
1364,EGR4,1961
1365,EHHADH,1962
1366,EIF1AX,1964
1367,EIF2S1,1965
1368,EIF2B1,1967
1369,EIF2S3,1968
1370,EPHA2,1969
1371,EIF4A1,1973
1372,EIF4A2,1974
1373,EIF4B,1975
1374,EIF4E,1977
1375,EIF4EBP1,1978
1376,EIF4EBP2,1979
1377,EIF4G1,1981
1378,EIF4G2,1982
1379,EIF5,1983
1380,EIF5A,1984
1381,EIF5AP2,1986
1382,CELA1,1990
1383,ELANE,1991
1384,SERPINB1,1992
1385,ELAVL2,1993
1386,ELAVL1,1994
1387,ELAVL3,1995
1388,ELAVL4,1996
1389,ELF1,1997
1390,ELF2,1998
1391,ELF3,1999
1392,ELF4,2000
1393,ELF5,2001
1394,ELK1,2002
1395,ELK3,2004
1396,ELK4,2005
1397,ELN,2006
1398,EML1,2009
1399,EMD,2010
1400,MARK2,2011
1401,EMP1,2012
1402,EMP2,2013
1403,EMP3,2014
1404,ADGRE1,2015
1405,EMX1,2016
1406,CTTN,2017
1407,EMX2,2018
1408,EN1,2019
1409,EN2,2020
1410,ENDOG,2021
1411,ENG,2022
1412,ENO1,2023
1413,ENO2,2026
1414,ENO3,2027
1415,ENPEP,2028
1416,ENSA,2029
1417,SLC29A1,2030
1418,EP300,2033
1419,EPAS1,2034
1420,EPB41,2035
1421,EPB41L1,2036
1422,EPB41L2,2037
1423,EPB42,2038
1424,DMTN,2039
1425,STOM,2040
1426,EPHA1,2041
1427,EPHA3,2042
1428,EPHA4,2043
1429,EPHA5,2044
1430,EPHA7,2045
1431,EPHA8,2046
1432,EPHB1,2047
1433,EPHB2,2048
1434,EPHB3,2049
1435,EPHB4,2050
1436,EPHB6,2051
1437,EPHX1,2052
1438,EPHX2,2053
1439,STX2,2054
1440,CLN8,2055
1441,EPO,2056
1442,EPOR,2057
1443,EPRS1,2058
1444,EPS8,2059
1445,EPS15,2060
1446,NR2F6,2063
1447,ERBB2,2064
1448,ERBB3,2065
1449,ERBB4,2066
1450,ERCC1,2067
1451,ERCC2,2068
1452,EREG,2069
1453,EYA4,2070
1454,ERCC3,2071
1455,ERCC4,2072
1456,ERCC5,2073
1457,ERCC6,2074
1458,ERF,2077
1459,ERG,2078
1460,ERH,2079
1461,ERN1,2081
1462,ERV3-1,2086
1463,FBL,2091
1464,ESD,2098
1465,ESR1,2099
1466,ESR2,2100
1467,ESRRA,2101
1468,ESRRB,2103
1469,ESRRG,2104
1470,ETF1,2107
1471,ETFA,2108
1472,ETFB,2109
1473,ETFDH,2110
1474,ETS1,2113
1475,ETS2,2114
1476,ETV1,2115
1477,ETV2,2116
1478,ETV3,2117
1479,ETV4,2118
1480,ETV5,2119
1481,ETV6,2120
1482,EVC,2121
1483,MECOM,2122
1484,EVI2A,2123
1485,EVI2B,2124
1486,EVPL,2125
1487,EVX1,2128
1488,EWSR1,2130
1489,EXT1,2131
1490,EXT2,2132
1491,EXTL1,2134
1492,EXTL2,2135
1493,EXTL3,2137
1494,EYA1,2138
1495,EYA2,2139
1496,EYA3,2140
1497,EZH1,2145
1498,EZH2,2146
1499,F2,2147
1500,F2R,2149
1501,F2RL1,2150
1502,F2RL2,2151
1503,F3,2152
1504,F5,2153
1505,F7,2155
1506,F8,2157
1507,F9,2158
1508,F10,2159
1509,F11,2160
1510,F12,2161
1511,F13A1,2162
1512,F13B,2165
1513,FAAH,2166
1514,FABP4,2167
1515,FABP1,2168
1516,FABP2,2169
1517,FABP3,2170
1518,FABP5,2171
1519,FABP6,2172
1520,FABP7,2173
1521,FANCA,2175
1522,FANCC,2176
1523,FANCD2,2177
1524,FANCE,2178
1525,ACSL1,2180
1526,ACSL3,2181
1527,ACSL4,2182
1528,FAH,2184
1529,PTK2B,2185
1530,BPTF,2186
1531,FANCB,2187
1532,FANCF,2188
1533,FANCG,2189
1534,FAP,2191
1535,FBLN1,2192
1536,FARSA,2193
1537,FASN,2194
1538,FAT1,2195
1539,FAT2,2196
1540,FAU,2197
1541,FBLN2,2199
1542,FBN1,2200
1543,FBN2,2201
1544,EFEMP1,2202
1545,FBP1,2203
1546,FCAR,2204
1547,FCER1A,2205
1548,MS4A2,2206
1549,FCER1G,2207
1550,FCER2,2208
1551,FCGR1A,2209
1552,FCGR1B,2210
1553,FCGR2A,2212
1554,FCGR2B,2213
1555,FCGR3A,2214
1556,FCGR3B,2215
1557,FCGRT,2217
1558,FKTN,2218
1559,FCN1,2219
1560,FCN2,2220
1561,FDFT1,2222
1562,FDPS,2224
1563,FDPSP4,2228
1564,FDPSP5,2229
1565,FDX1,2230
1566,FDXR,2232
1567,FECH,2235
1568,FEN1,2237
1569,GPC4,2239
1570,FER,2241
1571,FES,2242
1572,FGA,2243
1573,FGB,2244
1574,FGD1,2245
1575,FGF1,2246
1576,FGF2,2247
1577,FGF3,2248
1578,FGF4,2249
1579,FGF5,2250
1580,FGF6,2251
1581,FGF7,2252
1582,FGF8,2253
1583,FGF9,2254
1584,FGF10,2255
1585,FGF11,2256
1586,FGF12,2257
1587,FGF13,2258
1588,FGF14,2259
1589,FGFR1,2260
1590,FGFR3,2261
1591,GPC5,2262
1592,FGFR2,2263
1593,FGFR4,2264
1594,FGG,2266
1595,FGL1,2267
1596,FGR,2268
1597,FH,2271
1598,FHIT,2272
1599,FHL1,2273
1600,FHL2,2274
1601,FHL3,2275
1602,VEGFD,2277
1603,FKBP1A,2280
1604,FKBP1B,2281
1605,FKBP2,2286
1606,FKBP3,2287
1607,FKBP4,2288
1608,FKBP5,2289
1609,FOXG1,2290
1610,FOXF1,2294
1611,FOXF2,2295
1612,FOXC1,2296
1613,FOXD1,2297
1614,FOXD4,2298
1615,FOXI1,2299
1616,FOXL1,2300
1617,FOXE3,2301
1618,FOXJ1,2302
1619,FOXC2,2303
1620,FOXE1,2304
1621,FOXM1,2305
1622,FOXD2,2306
1623,FOXS1,2307
1624,FOXO1,2308
1625,FOXO3,2309
1626,FOXO3B,2310
1627,FOXO1B,2311
1628,FLG,2312
1629,FLI1,2313
1630,FLII,2314
1631,MLANA,2315
1632,FLNA,2316
1633,FLNB,2317
1634,FLNC,2318
1635,FLOT2,2319
1636,FLT1,2321
1637,FLT3,2322
1638,FLT3LG,2323
1639,FLT4,2324
1640,FMO1,2326
1641,FMO2,2327
1642,FMO3,2328
1643,FMO4,2329
1644,FMO5,2330
1645,FMOD,2331
1646,FMR1,2332
1647,AFF2,2334
1648,FN1,2335
1649,FNTA,2339
1650,FNTB,2342
1651,FOLH1,2346
1652,FOLR1,2348
1653,FOLR2,2350
1654,FOLR3,2352
1655,FOS,2353
1656,FOSB,2354
1657,FOSL2,2355
1658,FPGS,2356
1659,FPR1,2357
1660,FPR2,2358
1661,FPR3,2359
1662,FXN,2395
1663,FRK,2444
1664,MTOR,2475
1665,FRG1,2483
1666,FRZB,2487
1667,FSHB,2488
1668,CENPI,2491
1669,FSHR,2492
1670,NR5A2,2494
1671,FTH1,2495
1672,FTH1P2,2497
1673,FTL,2512
1674,ADAM2,2515
1675,NR5A1,2516
1676,FUCA1,2517
1677,FUCA2,2519
1678,GAST,2520
1679,FUS,2521
1680,FUT1,2523
1681,FUT2,2524
1682,FUT3,2525
1683,FUT4,2526
1684,FUT5,2527
1685,FUT6,2528
1686,FUT7,2529
1687,FUT8,2530
1688,KDSR,2531
1689,ACKR1,2532
1690,FYB1,2533
1691,FYN,2534
1692,FZD2,2535
1693,IFI6,2537
1694,G6PC,2538
1695,G6PD,2539
1696,SLC37A4,2542
1697,GAGE1,2543
1698,XRCC6,2547
1699,GAA,2548
1700,GAB1,2549
1701,GABBR1,2550
1702,GABPA,2551
1703,GABPB1,2553
1704,GABRA1,2554
1705,GABRA2,2555
1706,GABRA3,2556
1707,GABRA4,2557
1708,GABRA5,2558
1709,GABRA6,2559
1710,GABRB1,2560
1711,GABRB2,2561
1712,GABRB3,2562
1713,GABRD,2563
1714,GABRE,2564
1715,GABRG1,2565
1716,GABRG2,2566
1717,GABRG3,2567
1718,GABRP,2568
1719,GABRR1,2569
1720,GABRR2,2570
1721,GAD1,2571
1722,GAD2,2572
1723,GAK,2580
1724,GALC,2581
1725,GALE,2582
1726,B4GALNT1,2583
1727,GALK1,2584
1728,GALK2,2585
1729,GALR1,2587
1730,GALNS,2588
1731,GALNT1,2589
1732,GALNT2,2590
1733,GALNT3,2591
1734,GALT,2592
1735,GAMT,2593
1736,GANC,2595
1737,GAP43,2596
1738,GAPDH,2597
1739,LRRC32,2615
1740,GARS1,2617
1741,GART,2618
1742,GAS1,2619
1743,GAS2,2620
1744,GAS6,2621
1745,GAS8,2622
1746,GATA1,2623
1747,GATA2,2624
1748,GATA3,2625
1749,GATA4,2626
1750,GATA6,2627
1751,GATM,2628
1752,GBA,2629
1753,NIPSNAP2,2631
1754,GBE1,2632
1755,GBP1,2633
1756,GBP2,2634
1757,GBP3,2635
1758,GBX1,2636
1759,GBX2,2637
1760,GC,2638
1761,GCDH,2639
1762,GCG,2641
1763,GCGR,2642
1764,GCH1,2643
1765,GCHFR,2644
1766,GCK,2645
1767,GCKR,2646
1768,BLOC1S1,2647
1769,KAT2A,2648
1770,NR6A1,2649
1771,GCNT1,2650
1772,GCNT2,2651
1773,OPN1MW,2652
1774,GCSH,2653
1775,GDF1,2657
1776,GDF2,2658
1777,MSTN,2660
1778,GDF9,2661
1779,GDF10,2662
1780,GDI1,2664
1781,GDI2,2665
1782,GDNF,2668
1783,GEM,2669
1784,GFAP,2670
1785,GFER,2671
1786,GFI1,2672
1787,GFPT1,2673
1788,GFRA1,2674
1789,GFRA2,2675
1790,GFRA3,2676
1791,GGCX,2677
1792,GGT1,2678
1793,B4GALT1,2683
1794,GGT7,2686
1795,GGT5,2687
1796,GH1,2688
1797,GH2,2689
1798,GHR,2690
1799,GHRH,2691
1800,GHRHR,2692
1801,GHSR,2693
1802,CBLIF,2694
1803,GIP,2695
1804,GIPR,2696
1805,GJA1,2697
1806,GJA3,2700
1807,GJA4,2701
1808,GJA5,2702
1809,GJA8,2703
1810,GJB1,2705
1811,GJB2,2706
1812,GJB3,2707
1813,GJB5,2709
1814,GK,2710
1815,GK2,2712
1816,GK3P,2713
1817,GLA,2717
1818,GPC3,2719
1819,GLB1,2720
1820,GCLC,2729
1821,GCLM,2730
1822,GLDC,2731
1823,GLE1,2733
1824,GLG1,2734
1825,GLI1,2735
1826,GLI2,2736
1827,GLI3,2737
1828,GLI4,2738
1829,GLO1,2739
1830,GLP1R,2740
1831,GLRA1,2741
1832,GLRA2,2742
1833,GLRB,2743
1834,GLS,2744
1835,GLRX,2745
1836,GLUD1,2746
1837,GLUD2,2747
1838,GLUL,2752
1839,AC091982.2,2753
1840,GM2A,2760
1841,GMDS,2762
1842,GMFB,2764
1843,GML,2765
1844,GMPR,2766
1845,GNA11,2767
1846,GNA12,2768
1847,GNA15,2769
1848,GNAI1,2770
1849,GNAI2,2771
1850,GNAI3,2773
1851,GNAL,2774
1852,GNAO1,2775
1853,GNAQ,2776
1854,GNAS,2778
1855,GNAT1,2779
1856,GNAT2,2780
1857,GNAZ,2781
1858,GNB1,2782
1859,GNB2,2783
1860,GNB3,2784
1861,GNG3,2785
1862,GNG4,2786
1863,GNG5,2787
1864,GNG7,2788
1865,GNG10,2790
1866,GNG11,2791
1867,GNGT1,2792
1868,GNGT2,2793
1869,GNL1,2794
1870,GNRH1,2796
1871,GNRH2,2797
1872,GNRHR,2798
1873,GNS,2799
1874,GOLGA1,2800
1875,GOLGA2,2801
1876,GOLGA3,2802
1877,GOLGA4,2803
1878,GOLGB1,2804
1879,GOT1,2805
1880,GOT2,2806
1881,SFN,2810
1882,GP1BA,2811
1883,GP1BB,2812
1884,GP2,2813
1885,GP5,2814
1886,GP9,2815
1887,GPC1,2817
1888,GPD1,2819
1889,GPD2,2820
1890,GPI,2821
1891,GPLD1,2822
1892,GPM6A,2823
1893,GPM6B,2824
1894,GPR1,2825
1895,CCR10,2826
1896,GPR3,2827
1897,GPR4,2828
1898,XCR1,2829
1899,GPR6,2830
1900,NPBWR2,2832
1901,CXCR3,2833
1902,PRLHR,2834
1903,GPR12,2835
1904,UTS2R,2837
1905,GPR15,2838
1906,GPR17,2840
1907,GPR18,2841
1908,GPR19,2842
1909,GPR20,2843
1910,GPR21,2844
1911,GPR22,2845
1912,LPAR4,2846
1913,MCHR1,2847
1914,GPR25,2848
1915,GPR26,2849
1916,GPR27,2850
1917,GPER1,2852
1918,GPR31,2853
1919,GPR32,2854
1920,GPR33,2856
1921,GPR34,2857
1922,GPR35,2859
1923,GPR37,2861
1924,MLNR,2862
1925,GPR39,2863
1926,FFAR1,2864
1927,FFAR3,2865
1928,GPR42,2866
1929,FFAR2,2867
1930,GRK4,2868
1931,GRK5,2869
1932,GRK6,2870
1933,MKNK2,2872
1934,GPS1,2873
1935,GPS2,2874
1936,GPT,2875
1937,GPX2,2877
1938,GPX3,2878
1939,GPX4,2879
1940,GPX5,2880
1941,GPX7,2882
1942,GRB2,2885
1943,GRB7,2886
1944,GRB10,2887
1945,GRB14,2888
1946,RAPGEF1,2889
1947,GRIA1,2890
1948,GRIA2,2891
1949,GRIA3,2892
1950,GRIA4,2893
1951,GRID1,2894
1952,GRID2,2895
1953,GRN,2896
1954,GRIK1,2897
1955,GRIK2,2898
1956,GRIK3,2899
1957,GRIK4,2900
1958,GRIK5,2901
1959,GRIN1,2902
1960,GRIN2A,2903
1961,GRIN2B,2904
1962,GRIN2C,2905
1963,GRIN2D,2906
1964,GRINA,2907
1965,NR3C1,2908
1966,ARHGAP35,2909
1967,GRM1,2911
1968,GRM2,2912
1969,GRM3,2913
1970,GRM4,2914
1971,GRM5,2915
1972,GRM6,2916
1973,GRM7,2917
1974,GRM8,2918
1975,CXCL1,2919
1976,CXCL2,2920
1977,CXCL3,2921
1978,GRP,2922
1979,PDIA3,2923
1980,GRPR,2925
1981,GRSF1,2926
1982,GSC2,2928
1983,GSK3A,2931
1984,GSK3B,2932
1985,GSN,2934
1986,GSPT1,2935
1987,GSR,2936
1988,GSS,2937
1989,GSTA1,2938
1990,GSTA2,2939
1991,GSTA3,2940
1992,GSTA4,2941
1993,GSTM1,2944
1994,GSTM2,2946
1995,GSTM3,2947
1996,GSTM4,2948
1997,GSTM5,2949
1998,GSTP1,2950
1999,GSTZ1,2954
2000,MSH6,2956
2001,GTF2A1,2957
2002,GTF2A2,2958
2003,GTF2B,2959
2004,GTF2E1,2960
2005,GTF2E2,2961
2006,GTF2F1,2962
2007,GTF2F2,2963
2008,GTF2H1,2965
2009,GTF2H2,2966
2010,GTF2H3,2967
2011,GTF2H4,2968
2012,GTF2I,2969
2013,GTF3A,2971
2014,BRF1,2972
2015,GTF3C1,2975
2016,GTF3C2,2976
2017,GUCY1A2,2977
2018,GUCA1B,2979
2019,GUCA2A,2980
2020,GUCA2B,2981
2021,GUCY1A1,2982
2022,GUCY1B1,2983
2023,GUCY2C,2984
2024,GUCY2F,2986
2025,GUK1,2987
2026,GUSB,2990
2027,GYG1,2992
2028,GYPA,2993
2029,GYPB,2994
2030,GYPC,2995
2031,GYPE,2996
2032,GYS1,2997
2033,GYS2,2998
2034,GZMH,2999
2035,GUCY2D,3000
2036,GZMA,3001
2037,GZMB,3002
2038,GZMK,3003
2039,GZMM,3004
2040,H1-0,3005
2041,H1-2,3006
2042,H1-3,3007
2043,H1-4,3008
2044,H1-5,3009
2045,H1-6,3010
2046,H2AC8,3012
2047,H2AC7,3013
2048,H2AX,3014
2049,H2AZ1,3015
2050,H2BC5,3017
2051,H2BC3,3018
2052,H3-3A,3020
2053,H3-3B,3021
2054,H1-1,3024
2055,HABP2,3026
2056,HSD17B10,3028
2057,HAGH,3029
2058,HADHA,3030
2059,HADHAP1,3031
2060,HADHB,3032
2061,HADH,3033
2062,HAL,3034
2063,HARS1,3035
2064,HAS1,3036
2065,HAS2,3037
2066,HAS3,3038
2067,HBA1,3039
2068,HBA2,3040
2069,HBM,3042
2070,HBB,3043
2071,HBD,3045
2072,HBE1,3046
2073,HBG1,3047
2074,HBG2,3048
2075,HBQ1,3049
2076,HBZ,3050
2077,HCCS,3052
2078,SERPIND1,3053
2079,HCFC1,3054
2080,HCK,3055
2081,HCLS1,3059
2082,HCRT,3060
2083,HCRTR1,3061
2084,HCRTR2,3062
2085,HTT,3064
2086,HDAC1,3065
2087,HDAC2,3066
2088,HDC,3067
2089,HDGF,3068
2090,HDLBP,3069
2091,HELLS,3070
2092,NCKAP1L,3071
2093,HEXA,3073
2094,HEXB,3074
2095,CFH,3075
2096,HFE,3077
2097,CFHR1,3078
2098,CFHR2,3080
2099,HGD,3081
2100,HGF,3082
2101,HGFAC,3083
2102,NRG1,3084
2103,HHEX,3087
2104,HIC1,3090
2105,HIF1A,3091
2106,HIP1,3092
2107,UBE2K,3093
2108,HINT1,3094
2109,HIVEP1,3096
2110,HIVEP2,3097
2111,HK1,3098
2112,HK2,3099
2113,HK3,3101
2114,ZBTB48,3104
2115,HLA-A,3105
2116,HLA-B,3106
2117,HLA-C,3107
2118,HLA-DMA,3108
2119,HLA-DMB,3109
2120,MNX1,3110
2121,HLA-DOA,3111
2122,HLA-DOB,3112
2123,HLA-DPA1,3113
2124,HLA-DPB1,3115
2125,HLA-DQA1,3117
2126,HLA-DQA2,3118
2127,HLA-DQB1,3119
2128,HLA-DQB2,3120
2129,HLA-DRA,3122
2130,HLA-DRB1,3123
2131,HLA-DRB5,3127
2132,HLF,3131
2133,HLA-E,3133
2134,HLA-F,3134
2135,HLA-G,3135
2136,MR1,3140
2137,HLCS,3141
2138,HLX,3142
2139,HMBS,3145
2140,HMGB1,3146
2141,HMGB2,3148
2142,HMGB3,3149
2143,HMGN1,3150
2144,HMGN2,3151
2145,HMGCL,3155
2146,HMGCR,3156
2147,HMGCS1,3157
2148,HMGCS2,3158
2149,HMGA1,3159
2150,HMMR,3161
2151,HMOX1,3162
2152,HMOX2,3163
2153,NR4A1,3164
2154,HMX1,3166
2155,HMX2,3167
2156,FOXA1,3169
2157,FOXA2,3170
2158,FOXA3,3171
2159,HNF4A,3172
2160,HNF4G,3174
2161,ONECUT1,3175
2162,HNMT,3176
2163,SLC29A2,3177
2164,HNRNPA1,3178
2165,HNRNPA2B1,3181
2166,HNRNPAB,3182
2167,HNRNPC,3183
2168,HNRNPD,3184
2169,HNRNPF,3185
2170,HNRNPH1,3187
2171,HNRNPH2,3188
2172,HNRNPH3,3189
2173,HNRNPK,3190
2174,HNRNPL,3191
2175,HNRNPU,3192
2176,TLX1,3195
2177,TLX2,3196
2178,HOXA1,3198
2179,HOXA2,3199
2180,HOXA3,3200
2181,HOXA4,3201
2182,HOXA5,3202
2183,HOXA6,3203
2184,HOXA7,3204
2185,HOXA9,3205
2186,HOXA10,3206
2187,HOXA11,3207
2188,HPCA,3208
2189,HOXA13,3209
2190,HOXB1,3211
2191,HOXB2,3212
2192,HOXB3,3213
2193,HOXB4,3214
2194,HOXB5,3215
2195,HOXB6,3216
2196,HOXB7,3217
2197,HOXB8,3218
2198,HOXB9,3219
2199,HOXC4,3221
2200,HOXC5,3222
2201,HOXC6,3223
2202,HOXC8,3224
2203,HOXC9,3225
2204,HOXC10,3226
2205,HOXC11,3227
2206,HOXC12,3228
2207,HOXC13,3229
2208,HOXD1,3231
2209,HOXD3,3232
2210,HOXD4,3233
2211,HOXD8,3234
2212,HOXD9,3235
2213,HOXD10,3236
2214,HOXD11,3237
2215,HOXD12,3238
2216,HOXD13,3239
2217,HP,3240
2218,HPCAL1,3241
2219,HPD,3242
2220,HPGD,3248
2221,HPN,3249
2222,HPR,3250
2223,HPRT1,3251
2224,HPRT1P3,3255
2225,HPS1,3257
2226,HPX,3263
2227,HRAS,3265
2228,ERAS,3266
2229,AGFG1,3267
2230,AGFG2,3268
2231,HRH1,3269
2232,HRC,3270
2233,HRG,3273
2234,HRH2,3274
2235,PRMT2,3275
2236,PRMT1,3276
2237,HES1,3280
2238,HSBP1,3281
2239,HSD3B1,3283
2240,HSD3B2,3284
2241,HSD11B1,3290
2242,HSD11B2,3291
2243,HSD17B1,3292
2244,HSD17B3,3293
2245,HSD17B2,3294
2246,HSD17B4,3295
2247,HSF1,3297
2248,HSF2,3298
2249,HSF4,3299
2250,DNAJB2,3300
2251,DNAJA1,3301
2252,HSPA1A,3303
2253,HSPA1B,3304
2254,HSPA1L,3305
2255,HSPA2,3306
2256,HSPA4,3308
2257,HSPA5,3309
2258,HSPA6,3310
2259,HSPA8,3312
2260,HSPA9,3313
2261,HSPA8P1,3314
2262,HSPB1,3315
2263,HSPB2,3316
2264,HSP90AA1,3320
2265,IGSF3,3321
2266,HSP90AB1,3326
2267,HSP90AB3P,3327
2268,HSPD1,3329
2269,HSPE1,3336
2270,DNAJB1,3337
2271,DNAJC4,3338
2272,HSPG2,3339
2273,NDST1,3340
2274,FOXN2,3344
2275,HTN1,3346
2276,HTN3,3347
2277,HTR1A,3350
2278,HTR1B,3351
2279,HTR1D,3352
2280,HTR1E,3354
2281,HTR1F,3355
2282,HTR2A,3356
2283,HTR2B,3357
2284,HTR2C,3358
2285,HTR3A,3359
2286,HTR4,3360
2287,HTR5A,3361
2288,HTR6,3362
2289,HTR7,3363
2290,HUS1,3364
2291,TNC,3371
2292,HYAL1,3373
2293,IAPP,3375
2294,IARS1,3376
2295,IBSP,3381
2296,ICA1,3382
2297,ICAM1,3383
2298,ICAM2,3384
2299,ICAM3,3385
2300,ICAM4,3386
2301,IRF8,3394
2302,MRPL58,3396
2303,ID1,3397
2304,ID2,3398
2305,ID3,3399
2306,ID4,3400
2307,IDE,3416
2308,IDH1,3417
2309,IDH2,3418
2310,IDH3A,3419
2311,IDH3B,3420
2312,IDH3G,3421
2313,IDI1,3422
2314,IDS,3423
2315,IDUA,3425
2316,CFI,3426
2317,IFI16,3428
2318,IFI27,3429
2319,IFI35,3430
2320,SP110,3431
2321,IFIT2,3433
2322,IFIT1,3434
2323,IFIT3,3437
2324,IFNA1,3439
2325,IFNA2,3440
2326,IFNA4,3441
2327,IFNA5,3442
2328,IFNA6,3443
2329,IFNA7,3444
2330,IFNA8,3445
2331,IFNA10,3446
2332,IFNA13,3447
2333,IFNA14,3448
2334,IFNA16,3449
2335,IFNA17,3451
2336,IFNA21,3452
2337,IFNAR1,3454
2338,IFNAR2,3455
2339,IFNB1,3456
2340,IFNG,3458
2341,IFNGR1,3459
2342,IFNGR2,3460
2343,IFNW1,3467
2344,IFRD1,3475
2345,IGBP1,3476
2346,IGF1,3479
2347,IGF1R,3480
2348,IGF2,3481
2349,IGF2R,3482
2350,IGFALS,3483
2351,IGFBP1,3484
2352,IGFBP2,3485
2353,IGFBP3,3486
2354,IGFBP4,3487
2355,IGFBP5,3488
2356,IGFBP6,3489
2357,IGFBP7,3490
2358,CCN1,3491
2359,IGHMBP2,3508
2360,JCHAIN,3512
2361,RBPJ,3516
2362,IGLL1,3543
2363,IGSF1,3547
2364,IHH,3549
2365,IK,3550
2366,IKBKB,3551
2367,IL1A,3552
2368,IL1B,3553
2369,IL1R1,3554
2370,IL1RAP,3556
2371,IL1RN,3557
2372,IL2,3558
2373,IL2RA,3559
2374,IL2RB,3560
2375,IL2RG,3561
2376,IL3,3562
2377,IL3RA,3563
2378,IL4,3565
2379,IL4R,3566
2380,IL5,3567
2381,IL5RA,3568
2382,IL6,3569
2383,IL6R,3570
2384,IL6ST,3572
2385,IL7,3574
2386,IL7R,3575
2387,CXCL8,3576
2388,CXCR1,3577
2389,IL9,3578
2390,CXCR2,3579
2391,IL9R,3581
2392,IL10,3586
2393,IL10RA,3587
2394,IL10RB,3588
2395,IL11,3589
2396,IL11RA,3590
2397,IL12A,3592
2398,IL12B,3593
2399,IL12RB1,3594
2400,IL12RB2,3595
2401,IL13,3596
2402,IL13RA1,3597
2403,IL13RA2,3598
2404,IL15,3600
2405,IL15RA,3601
2406,IL16,3603
2407,TNFRSF9,3604
2408,IL17A,3605
2409,IL18,3606
2410,FOXK2,3607
2411,ILF2,3608
2412,ILF3,3609
2413,ILK,3611
2414,IMPA1,3612
2415,IMPA2,3613
2416,IMPDH1,3614
2417,IMPDH2,3615
2418,IMPG1,3617
2419,INCENP,3619
2420,IDO1,3620
2421,ING1,3621
2422,ING2,3622
2423,INHA,3623
2424,INHBA,3624
2425,INHBB,3625
2426,INHBC,3626
2427,CXCL10,3627
2428,INPP1,3628
2429,INS,3630
2430,INPP4A,3631
2431,INPP5A,3632
2432,INPP5B,3633
2433,INPP5D,3635
2434,INPPL1,3636
2435,INSIG1,3638
2436,INSL3,3640
2437,INSL4,3641
2438,INSM1,3642
2439,INSR,3643
2440,INSRR,3645
2441,EIF3E,3646
2442,EIF3EP1,3647
2443,PDX1,3651
2444,IPP,3652
2445,IRAK1,3654
2446,ITGA6,3655
2447,IRAK2,3656
2448,IREB2,3658
2449,IRF1,3659
2450,IRF2,3660
2451,IRF3,3661
2452,IRF4,3662
2453,IRF5,3663
2454,IRF6,3664
2455,IRF7,3665
2456,IRS1,3667
2457,ISG20,3669
2458,ISL1,3670
2459,ISLR,3671
2460,ITGA1,3672
2461,ITGA2,3673
2462,ITGA2B,3674
2463,ITGA3,3675
2464,ITGA4,3676
2465,ITGA5,3678
2466,ITGA7,3679
2467,ITGA9,3680
2468,ITGAD,3681
2469,ITGAE,3682
2470,ITGAL,3683
2471,ITGAM,3684
2472,ITGAV,3685
2473,ITGAX,3687
2474,ITGB1,3688
2475,ITGB2,3689
2476,ITGB3,3690
2477,ITGB4,3691
2478,EIF6,3692
2479,ITGB5,3693
2480,ITGB6,3694
2481,ITGB7,3695
2482,ITGB8,3696
2483,ITIH1,3697
2484,ITIH2,3698
2485,ITIH3,3699
2486,ITIH4,3700
2487,ITK,3702
2488,STT3A,3703
2489,ITPA,3704
2490,ITPK1,3705
2491,ITPKA,3706
2492,ITPKB,3707
2493,ITPR1,3708
2494,ITPR2,3709
2495,ITPR3,3710
2496,IVD,3712
2497,IVL,3713
2498,JAG2,3714
2499,JAK1,3716
2500,JAK2,3717
2501,JAK3,3718
2502,JARID2,3720
2503,JUN,3725
2504,JUNB,3726
2505,JUND,3727
2506,JUP,3728
2507,ANOS1,3730
2508,CD82,3732
2509,KARS1,3735
2510,KCNA1,3736
2511,KCNA2,3737
2512,KCNA3,3738
2513,KCNA4,3739
2514,KCNA5,3741
2515,KCNA6,3742
2516,KCNA7,3743
2517,KCNA10,3744
2518,KCNB1,3745
2519,KCNC1,3746
2520,KCNC2,3747
2521,KCNC3,3748
2522,KCNC4,3749
2523,KCND1,3750
2524,KCND2,3751
2525,KCND3,3752
2526,KCNE1,3753
2527,KCNF1,3754
2528,KCNG1,3755
2529,KCNH1,3756
2530,KCNH2,3757
2531,KCNJ1,3758
2532,KCNJ2,3759
2533,KCNJ3,3760
2534,KCNJ4,3761
2535,KCNJ5,3762
2536,KCNJ6,3763
2537,KCNJ8,3764
2538,KCNJ9,3765
2539,KCNJ10,3766
2540,KCNJ11,3767
2541,KCNJ12,3768
2542,KCNJ13,3769
2543,KCNJ14,3770
2544,KCNJ15,3772
2545,KCNJ16,3773
2546,KCNK1,3775
2547,KCNK2,3776
2548,KCNK3,3777
2549,KCNMA1,3778
2550,KCNMB1,3779
2551,KCNN1,3780
2552,KCNN2,3781
2553,KCNN3,3782
2554,KCNN4,3783
2555,KCNQ1,3784
2556,KCNQ2,3785
2557,KCNQ3,3786
2558,KCNS1,3787
2559,KCNS2,3788
2560,KCNS3,3790
